Offer                                        Publisher    Sku                           Urn                                                                                          Version
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201909180                                        16.04.201909180
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201910110                                        16.04.201910110
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201910310                                        16.04.201910310
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201911130                                        16.04.201911130
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201912110                                        16.04.201912110
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.201912170                                        16.04.201912170
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202001070                                        16.04.202001070
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202001290                                        16.04.202001290
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202002040                                        16.04.202002040
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202002120                                        16.04.202002120
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202002181                                        16.04.202002181
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202003170                                        16.04.202003170
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202004010                                        16.04.202004010
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202004070                                        16.04.202004070
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202004290                                        16.04.202004290
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202005290                                        16.04.202005290
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202006100                                        16.04.202006100
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202007080                                        16.04.202007080
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202007161                                        16.04.202007161
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202007290                                        16.04.202007290
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202008070                                        16.04.202008070
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202009040                                        16.04.202009040
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202009080                                        16.04.202009080
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202009220                                        16.04.202009220
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202010140                                        16.04.202010140
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202012010                                        16.04.202012010
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202012030                                        16.04.202012030
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202012100                                        16.04.202012100
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202101120                                        16.04.202101120
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202101190                                        16.04.202101190
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202102020                                        16.04.202102020
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202102260                                        16.04.202102260
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202103160                                        16.04.202103160
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202103291                                        16.04.202103291
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202104140                                        16.04.202104140
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202104160                                        16.04.202104160
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202104290                                        16.04.202104290
UbuntuServer                                 Canonical    16_04-lts-gen2                Canonical:UbuntuServer:16_04-lts-gen2:16.04.202106110                                        16.04.202106110
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201908220                                      16.04.201908220
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201909030                                      16.04.201909030
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201909110                                      16.04.201909110
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201909180                                      16.04.201909180
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201910110                                      16.04.201910110
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201910310                                      16.04.201910310
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201911130                                      16.04.201911130
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201912110                                      16.04.201912110
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.201912170                                      16.04.201912170
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202001070                                      16.04.202001070
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202001290                                      16.04.202001290
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202002040                                      16.04.202002040
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202002120                                      16.04.202002120
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202002181                                      16.04.202002181
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202003170                                      16.04.202003170
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202004010                                      16.04.202004010
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202004070                                      16.04.202004070
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202004290                                      16.04.202004290
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202005290                                      16.04.202005290
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202006100                                      16.04.202006100
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202007080                                      16.04.202007080
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202007161                                      16.04.202007161
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202007290                                      16.04.202007290
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202008070                                      16.04.202008070
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202009040                                      16.04.202009040
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202009080                                      16.04.202009080
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202009220                                      16.04.202009220
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202010140                                      16.04.202010140
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202012010                                      16.04.202012010
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202012030                                      16.04.202012030
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202012100                                      16.04.202012100
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202101120                                      16.04.202101120
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202101190                                      16.04.202101190
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202102020                                      16.04.202102020
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202102260                                      16.04.202102260
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202103160                                      16.04.202103160
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202103291                                      16.04.202103291
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202104140                                      16.04.202104140
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202104160                                      16.04.202104160
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202104290                                      16.04.202104290
UbuntuServer                                 Canonical    16_04_0-lts-gen2              Canonical:UbuntuServer:16_04_0-lts-gen2:16.04.202106110                                      16.04.202106110
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201907221                                       18.04.201907221
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201907241                                       18.04.201907241
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201907260                                       18.04.201907260
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201907310                                       18.04.201907310
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201908011                                       18.04.201908011
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201908070                                       18.04.201908070
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201908131                                       18.04.201908131
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201908140                                       18.04.201908140
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201909030                                       18.04.201909030
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.201909140                                       18.04.201909140
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202106220                                       18.04.202106220
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202106290                                       18.04.202106290
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202107020                                       18.04.202107020
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202107080                                       18.04.202107080
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202107160                                       18.04.202107160
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202107200                                       18.04.202107200
UbuntuServer                                 Canonical    18.04-DAILY-LTS               Canonical:UbuntuServer:18.04-DAILY-LTS:18.04.202108020                                       18.04.202108020
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201804262                                             18.04.201804262
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201805170                                             18.04.201805170
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201805220                                             18.04.201805220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201806130                                             18.04.201806130
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201806170                                             18.04.201806170
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201807240                                             18.04.201807240
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201808060                                             18.04.201808060
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201808080                                             18.04.201808080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201808140                                             18.04.201808140
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201808310                                             18.04.201808310
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201809110                                             18.04.201809110
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201810030                                             18.04.201810030
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201810240                                             18.04.201810240
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201810290                                             18.04.201810290
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201811010                                             18.04.201811010
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201812031                                             18.04.201812031
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201812040                                             18.04.201812040
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201812060                                             18.04.201812060
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201901140                                             18.04.201901140
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201901220                                             18.04.201901220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201901300                                             18.04.201901300
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201901310                                             18.04.201901310
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201902060                                             18.04.201902060
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201902121                                             18.04.201902121
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201902190                                             18.04.201902190
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201903060                                             18.04.201903060
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201903121                                             18.04.201903121
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201903200                                             18.04.201903200
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201904020                                             18.04.201904020
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201904170                                             18.04.201904170
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201905140                                             18.04.201905140
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201905290                                             18.04.201905290
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201906040                                             18.04.201906040
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201906170                                             18.04.201906170
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201906271                                             18.04.201906271
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201907080                                             18.04.201907080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201907221                                             18.04.201907221
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201908131                                             18.04.201908131
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201908220                                             18.04.201908220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201909020                                             18.04.201909020
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201909030                                             18.04.201909030
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201909120                                             18.04.201909120
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201909180                                             18.04.201909180
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201910030                                             18.04.201910030
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201910070                                             18.04.201910070
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201910080                                             18.04.201910080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201910210                                             18.04.201910210
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201911130                                             18.04.201911130
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201912050                                             18.04.201912050
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.201912180                                             18.04.201912180
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202001210                                             18.04.202001210
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202001291                                             18.04.202001291
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202002040                                             18.04.202002040
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202002080                                             18.04.202002080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202002180                                             18.04.202002180
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202003170                                             18.04.202003170
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202003250                                             18.04.202003250
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202004080                                             18.04.202004080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202004290                                             18.04.202004290
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202005220                                             18.04.202005220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202006101                                             18.04.202006101
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202007081                                             18.04.202007081
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202007160                                             18.04.202007160
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202007290                                             18.04.202007290
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202008120                                             18.04.202008120
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202008180                                             18.04.202008180
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202009010                                             18.04.202009010
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202009080                                             18.04.202009080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202009220                                             18.04.202009220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202010140                                             18.04.202010140
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202011120                                             18.04.202011120
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202011230                                             18.04.202011230
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202012010                                             18.04.202012010
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202012111                                             18.04.202012111
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202101060                                             18.04.202101060
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202101081                                             18.04.202101081
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202101120                                             18.04.202101120
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202101191                                             18.04.202101191
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202101290                                             18.04.202101290
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202102240                                             18.04.202102240
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202103151                                             18.04.202103151
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202103250                                             18.04.202103250
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202104150                                             18.04.202104150
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202105010                                             18.04.202105010
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202105080                                             18.04.202105080
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202105120                                             18.04.202105120
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202106040                                             18.04.202106040
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202106220                                             18.04.202106220
UbuntuServer                                 Canonical    18.04-LTS                     Canonical:UbuntuServer:18.04-LTS:18.04.202107200                                             18.04.202107200
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202106220                                  18.04.202106220
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202106290                                  18.04.202106290
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202107020                                  18.04.202107020
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202107080                                  18.04.202107080
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202107160                                  18.04.202107160
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202107200                                  18.04.202107200
UbuntuServer                                 Canonical    18_04-daily-lts-gen2          Canonical:UbuntuServer:18_04-daily-lts-gen2:18.04.202108020                                  18.04.202108020
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201908220                                        18.04.201908220
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201909020                                        18.04.201909020
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201909120                                        18.04.201909120
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201909180                                        18.04.201909180
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201910030                                        18.04.201910030
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201910070                                        18.04.201910070
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201910080                                        18.04.201910080
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201910210                                        18.04.201910210
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201911130                                        18.04.201911130
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201912050                                        18.04.201912050
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.201912180                                        18.04.201912180
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202001210                                        18.04.202001210
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202001291                                        18.04.202001291
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202002040                                        18.04.202002040
UbuntuServer                                 Canonical    18_04-lts-gen2                Canonical:UbuntuServer:18_04-lts-gen2:18.04.202002080                                        18.04.202002080
